user_id,passion,hobby,education_level,age,skills,openness,conscientiousness,extraversion,agreeableness,neuroticism,salary_importance,work_life_balance,career_title,risk_tolerance,creativity_score,analytical_thinking,people_orientation,detail_oriented,stress_tolerance
user_3524,Volunteering,Collecting Stamps,Master's,33,"AI Prompt Engineering, Driving, Graphic Design",4,4,1,5,5,3,2,UX Designer,,,,,,
user_3525,Sports,Rock Climbing,Associate's,65,"Critical Thinking, Foreign Languages",3,5,1,5,5,2,7,Lawyer,,,,,,
user_3526,Photography,Meditation,Bachelor's,39,"Empathy, First Aid",1,7,7,1,6,9,1,Registered Nurse,,,,,,
user_3527,Animals,Cycling,Doctorate,49,"Leadership, Weightlifting",9,9,1,8,3,5,3,Dentist,,,,,,
user_3528,Fashion,Painting,Vocational,42,"Digital Marketing, Electrical Repair, Sewing, UI/UX Design, Video Editing",5,10,6,9,7,1,2,Plumber,,,,,,
user_3529,Sports,Meditation,High School,63,"Cybersecurity, Graphic Design, Negotiation, Video Editing",7,8,10,3,2,3,8,Environmental Scientist,,,,,,
user_3530,Volunteering,Meditation,Bachelor's,52,"Leadership, Public Speaking",7,5,9,6,5,8,2,Elementary Teacher,,,,,,
user_3531,Reading,Hiking,Associate's,53,"Digital Marketing, Programming",1,5,4,7,3,6,7,HR Manager,,,,,,
user_3532,Gaming,Astronomy,High School,52,"Carpentry, Critical Thinking, Cybersecurity, UI/UX Design, Video Editing",1,5,7,7,2,1,2,Psychologist,,,,,,
user_3533,Entrepreneurship,Photography,Master's,57,"Cybersecurity, Project Management, Time Management",9,7,6,4,7,7,2,Actor,,,,,,
user_3534,Gaming,Dancing,High School,32,"Critical Thinking, Cybersecurity, Photography, Sewing, Video Editing",2,3,6,2,5,3,7,Pilot,,,,,,
user_3535,Meditation,Scuba Diving,Vocational,22,"Financial Literacy, Graphic Design, Research",10,4,4,9,8,4,1,Psychologist,,,,,,
user_3536,History,Astronomy,Doctorate,40,"Digital Marketing, Electrical Repair, Empathy, Foreign Languages, Negotiation",5,2,1,9,10,5,6,Farm Worker,,,,,,
user_3537,Music,Hiking,Bachelor's,42,"Critical Thinking, Cybersecurity, Graphic Design, Time Management",4,4,1,10,9,5,6,Mechanic,,,,,,
user_3538,Sports,Astronomy,Vocational,28,"Conflict Resolution, First Aid, Graphic Design, UI/UX Design",2,4,7,4,3,6,6,HR Manager,,,,,,
user_3539,Technology,Reading,Bachelor's,24,"Data Analysis, Programming",8,3,4,7,8,10,1,Software Engineer,,,,,,
user_3540,Technology,Meditation,Master's,41,"Critical Thinking, Data Analysis",9,8,10,10,4,4,4,Data Scientist,,,,,,
user_3541,Cars,Collecting Stamps,Master's,45,"Carpentry, Programming",9,3,9,10,7,9,2,Journalist,,,,,,
user_3542,Cooking,Running,Vocational,41,"Negotiation, Singing",9,8,8,10,7,9,1,Lawyer,,,,,,
user_3543,Fitness,Swimming,Associate's,35,"Financial Literacy, Photography, UI/UX Design",6,10,9,7,5,9,5,Marketing Manager,,,,,,
user_3544,Animals,Painting,Bachelor's,38,"Critical Thinking, Empathy, First Aid",5,8,7,9,10,9,4,Registered Nurse,,,,,,
user_3545,Environment,Pottery,Bachelor's,44,"First Aid, Public Speaking",4,5,9,5,6,5,6,Construction Worker,,,,,,
user_3546,Travel,Chess,Associate's,61,"Driving, Graphic Design, Leadership, Public Speaking, UI/UX Design",8,6,10,7,7,2,5,Financial Analyst,,,,,,
user_3548,Technology,Cooking,Vocational,55,"AI Prompt Engineering, Critical Thinking, Driving, Programming",5,4,7,1,5,9,9,Plumber,,,,,,
user_3549,Gardening,Video Gaming,Doctorate,38,"Financial Literacy, Foreign Languages, Leadership, Project Management, Video Editing",4,7,10,1,1,9,10,Chef,,,,,,
user_3550,Collecting,Board Games,High School,47,"Electrical Repair, First Aid, Foreign Languages, Photography, Research",4,5,1,10,8,1,6,HR Manager,,,,,,
user_3551,Environment,Yoga,Vocational,65,"Sewing, Writing",3,8,5,10,7,4,2,Cybersecurity Specialist,,,,,,
user_3552,Chess,Cycling,Doctorate,21,"Cooking, Empathy",9,6,3,7,4,3,4,AI Engineer,,,,,,
user_3553,Psychology,Running,Associate's,44,"Negotiation, Public Speaking, Robotics",5,3,1,2,2,9,7,Social Worker,,,,,,
user_3554,Fitness,Gardening,High School,50,"Critical Thinking, Time Management",8,8,5,2,9,2,9,Mechanic,,,,,,
user_3555,Sports,Pottery,Vocational,65,"Cybersecurity, Electrical Repair, Foreign Languages",4,5,4,10,5,7,4,Sales Representative,,,,,,
user_3556,Travel,Fishing,Associate's,48,"Critical Thinking, Electrical Repair, Robotics",6,8,2,5,8,3,8,Environmental Scientist,,,,,,
user_3557,Technology,Swimming,Bachelor's,43,"Data Analysis, Programming",6,6,5,3,4,8,4,Software Engineer,,,,,,
user_3558,Meditation,Scuba Diving,Associate's,52,"First Aid, Graphic Design, Photography, Project Management, Video Editing",4,6,10,1,7,4,3,Marketing Manager,,,,,,
user_3559,Art,Singing,High School,36,"Graphic Design, Programming, Research",10,10,8,10,9,9,6,Chef,,,,,,
user_3561,Cars,Cooking,High School,49,"Cybersecurity, Digital Marketing, Leadership",2,1,2,4,7,3,5,Biomedical Engineer,,,,,,
user_3562,Psychology,Knitting,Associate's,43,"Conflict Resolution, Cooking, Critical Thinking, First Aid, UI/UX Design",7,4,3,3,6,1,6,HR Manager,,,,,,
user_3563,Gaming,Singing,High School,41,"Carpentry, Critical Thinking, First Aid, Writing",1,1,3,9,10,3,4,Plumber,,,,,,
user_3565,Astronomy,Playing Guitar,Master's,61,"Cooking, Digital Marketing, Electrical Repair, Financial Literacy",2,3,3,1,8,3,2,Psychologist,,,,,,
user_3566,Art,Skiing,Vocational,40,"Graphic Design, UI/UX Design",8,9,1,1,7,9,5,Graphic Designer,,,,,,
user_3567,Collecting,Dancing,Associate's,41,"Electrical Repair, Financial Literacy",10,4,3,1,1,9,3,Architect,,,,,,
user_3568,Entrepreneurship,Singing,High School,18,"Cooking, Driving, Research, Writing",1,5,2,10,4,7,5,Journalist,,,,,,
user_3569,Acting,Cooking,Vocational,36,"Digital Marketing, Driving",3,10,6,1,2,1,3,Social Worker,,,,,,
user_3570,Cars,Writing,Vocational,63,"Leadership, Robotics, UI/UX Design, Weightlifting",2,5,3,8,4,6,1,Sales Representative,,,,,,
user_3571,Writing,Gardening,Doctorate,23,"Digital Marketing, Driving, Graphic Design, Project Management",1,6,10,8,9,5,3,Plumber,,,,,,
user_3572,Fitness,Scuba Diving,Doctorate,25,"AI Prompt Engineering, Conflict Resolution, Graphic Design, Research, Singing",8,7,4,1,2,10,2,Journalist,,,,,,
user_3573,Fitness,Traveling,Associate's,55,"Critical Thinking, Empathy",5,6,7,3,1,1,10,Registered Nurse,,,,,,
user_3574,Cars,Scuba Diving,Doctorate,54,"AI Prompt Engineering, Electrical Repair, Project Management",6,3,1,6,7,6,7,Civil Engineer,,,,,,
user_3575,Meditation,Astronomy,Master's,37,"Cybersecurity, Data Analysis, Digital Marketing, Programming",1,6,10,8,3,6,4,Farm Worker,,,,,,
user_3576,Travel,Reading,Bachelor's,53,"Conflict Resolution, Leadership, Robotics, Singing, Writing",7,2,10,3,1,3,3,Dentist,,,,,,
user_3577,Environment,Photography,Bachelor's,42,"Cooking, Data Analysis, Driving, Public Speaking",6,7,3,3,6,9,5,AI Engineer,,,,,,
user_3578,Meditation,Skiing,Doctorate,57,"Cybersecurity, Electrical Repair, Singing",2,5,8,1,6,7,5,Psychologist,,,,,,
user_3579,Fashion,Singing,Associate's,31,Graphic Design,4,1,10,3,7,10,8,Graphic Designer,,,,,,
user_3580,Environment,Gardening,Master's,39,"Financial Literacy, Negotiation, Public Speaking",7,5,6,10,9,1,4,UX Designer,,,,,,
user_3581,DIY,Collecting Stamps,Associate's,23,"Cybersecurity, Digital Marketing, Empathy, First Aid, Sewing",10,6,1,5,5,5,10,Construction Worker,,,,,,
user_3582,History,Photography,Vocational,51,"Data Analysis, Graphic Design, Robotics",8,10,5,10,5,5,3,Marketing Manager,,,,,,
user_3583,Volunteering,Origami,Bachelor's,36,"Electrical Repair, UI/UX Design, Weightlifting",10,7,4,1,5,10,6,Dentist,,,,,,
user_3584,Fitness,Photography,Bachelor's,30,"Driving, Leadership, UI/UX Design",2,1,6,10,3,6,2,HR Manager,,,,,,
user_3585,Dancing,Photography,Bachelor's,31,"Graphic Design, UI/UX Design",4,1,1,5,4,4,6,Graphic Designer,,,,,,
user_3587,Astronomy,Rock Climbing,Bachelor's,34,"Driving, Video Editing",2,7,6,7,7,6,8,Environmental Scientist,,,,,,
user_3588,Gardening,Pottery,Bachelor's,25,"Data Analysis, Foreign Languages, Graphic Design, Public Speaking, Time Management",7,8,10,7,10,4,10,Construction Worker,,,,,,
user_3589,Travel,Swimming,Master's,29,"Carpentry, Foreign Languages, Graphic Design, Negotiation",9,4,8,10,5,8,8,Chef,,,,,,
user_3590,Art,Cycling,High School,48,"Driving, Public Speaking, Sewing, Video Editing, Writing",6,4,5,6,1,4,6,Mechanic,,,,,,
user_3591,Magic,Skiing,High School,58,"Conflict Resolution, Critical Thinking, Data Analysis, Leadership, Video Editing",5,9,8,7,1,9,6,Journalist,,,,,,
user_3592,Chess,Hiking,Doctorate,28,"Foreign Languages, Project Management, Sewing, Singing",7,3,3,8,2,10,3,Statistician,,,,,,
user_3593,Fashion,Playing Guitar,Master's,21,"Driving, Public Speaking, Robotics, Sewing, UI/UX Design",8,3,8,8,3,4,7,Lawyer,,,,,,
user_3594,Technology,Scuba Diving,Doctorate,48,"First Aid, Foreign Languages",1,3,3,7,2,3,4,Lawyer,,,,,,
user_3595,Sports,Collecting Stamps,High School,47,"Carpentry, Cybersecurity, First Aid, Singing, UI/UX Design",7,2,5,9,2,1,10,HR Manager,,,,,,
user_3596,Volunteering,Skiing,High School,49,"Digital Marketing, Financial Literacy",4,2,6,7,7,8,1,Financial Analyst,,,,,,
user_3597,Gaming,Hiking,Master's,61,"Carpentry, Cybersecurity, Public Speaking, Time Management, Video Editing",5,10,9,10,6,7,10,Biomedical Engineer,,,,,,
user_3598,Collecting,Dancing,Master's,42,"Cybersecurity, Financial Literacy, Singing",1,5,1,5,5,2,7,Farm Worker,,,,,,
user_3599,Gardening,Yoga,Master's,40,"Foreign Languages, Time Management, UI/UX Design",2,1,5,9,1,9,9,Financial Analyst,,,,,,
user_3600,Volunteering,Scuba Diving,Associate's,64,"Carpentry, Critical Thinking",10,4,9,8,2,4,9,Construction Worker,,,,,,
user_3601,Fitness,Board Games,Associate's,61,"Cooking, Research, Singing, UI/UX Design",10,1,6,8,4,1,2,Dentist,,,,,,
user_3602,Technology,Astronomy,Doctorate,46,"Critical Thinking, Negotiation, Robotics",7,7,4,7,4,1,6,HR Manager,,,,,,
user_3603,Animals,Swimming,Vocational,23,"Conflict Resolution, Digital Marketing, Photography, Sewing, UI/UX Design",9,6,7,9,4,7,10,Biomedical Engineer,,,,,,
user_3604,Psychology,Playing Guitar,Associate's,31,"Conflict Resolution, Foreign Languages",3,10,3,4,6,7,3,Cybersecurity Specialist,,,,,,
user_3605,Technology,Fishing,Master's,50,"Data Analysis, Programming",1,7,9,3,9,10,8,Data Scientist,,,,,,
user_3606,Fitness,Astronomy,Doctorate,38,"Data Analysis, Driving, Weightlifting",1,8,7,10,1,8,1,AI Engineer,,,,,,
user_3607,Fitness,Chess,Vocational,59,"Digital Marketing, Research, Sewing, Time Management",5,6,8,2,7,2,6,Farm Worker,,,,,,
user_3608,Entrepreneurship,Playing Guitar,Bachelor's,24,"Data Analysis, Programming",4,7,8,3,7,9,5,Software Engineer,,,,,,
user_3609,Music,Baking,Vocational,24,"Critical Thinking, Empathy, First Aid",5,3,5,9,6,2,2,Registered Nurse,,,,,,
user_3610,Writing,Origami,Associate's,33,"Electrical Repair, Leadership, Negotiation, Singing, Writing",4,4,5,7,7,8,7,Cybersecurity Specialist,,,,,,
user_3611,Astronomy,Hiking,Bachelor's,18,"Electrical Repair, Leadership, Weightlifting",8,5,7,5,4,9,6,Mechanic,,,,,,
user_3612,Sports,Origami,Doctorate,39,"Carpentry, Digital Marketing, First Aid, Singing",6,9,9,8,5,3,2,Chef,,,,,,
user_3613,Fitness,Writing,Bachelor's,55,"Digital Marketing, Empathy, Leadership, Time Management",1,2,9,7,1,9,1,Environmental Scientist,,,,,,
user_3614,Technology,Board Games,Bachelor's,46,"Conflict Resolution, Cybersecurity, Programming, Research, Sewing",5,3,8,1,10,9,4,Plumber,,,,,,
user_3615,Travel,Writing,Vocational,50,"Empathy, UI/UX Design",6,4,7,4,5,8,2,Journalist,,,,,,
user_3616,Fitness,Reading,Vocational,32,"Critical Thinking, Empathy, First Aid",10,2,5,9,1,9,8,Registered Nurse,,,,,,
user_3617,Dancing,Board Games,Doctorate,20,"Leadership, Video Editing, Weightlifting, Writing",9,7,10,5,7,2,9,Financial Analyst,,,,,,
user_3619,Astronomy,Running,Bachelor's,44,"Electrical Repair, Foreign Languages, Photography, Robotics, Weightlifting",1,4,3,2,2,3,5,Psychologist,,,,,,
user_3620,Animals,Pottery,Associate's,34,"Driving, Singing",6,2,10,10,7,9,4,Biomedical Engineer,,,,,,
user_3621,Acting,Traveling,Vocational,49,"Negotiation, Programming",10,7,1,3,4,4,10,Social Worker,,,,,,
user_3622,Cooking,Painting,Associate's,30,"Cooking, Cybersecurity, Empathy, Singing, UI/UX Design",2,2,7,3,6,10,7,Actor,,,,,,
user_3624,Animals,Photography,Master's,28,"Cybersecurity, Driving, First Aid",5,1,3,7,1,9,4,Mechanic,,,,,,
user_3625,Cars,Yoga,High School,50,"Critical Thinking, Sewing, Singing, UI/UX Design",3,1,5,10,6,5,10,Construction Worker,,,,,,
user_3626,Gardening,Playing Guitar,Master's,44,"Cooking, Critical Thinking, Graphic Design, Leadership, Singing",4,10,3,5,2,4,4,Farm Worker,,,,,,
user_3627,Dancing,Collecting Stamps,Doctorate,37,"Critical Thinking, Public Speaking, Singing, Time Management",3,1,9,5,3,8,4,Social Worker,,,,,,
user_3628,Astronomy,Writing,Master's,45,"Cybersecurity, First Aid, Leadership, Robotics",3,10,7,2,3,1,6,Psychologist,,,,,,
user_3629,Animals,Reading,High School,30,"Critical Thinking, First Aid",3,5,5,4,8,7,3,Registered Nurse,,,,,,
user_3630,Magic,Swimming,Doctorate,58,"Photography, Public Speaking, Research, UI/UX Design, Writing",8,1,8,1,2,1,10,Construction Worker,,,,,,
user_3631,Acting,Fishing,Doctorate,46,"Cybersecurity, Electrical Repair, Graphic Design, Photography",2,8,2,9,6,7,10,Mechanic,,,,,,
user_3632,Languages,Fishing,Master's,23,"Data Analysis, Research, Singing, Time Management",9,7,3,4,10,4,8,Pilot,,,,,,
user_3633,Astronomy,Photography,Associate's,43,"Data Analysis, Programming, Sewing",1,1,5,8,2,10,5,Construction Worker,,,,,,
user_3635,Collecting,Origami,Associate's,48,"Graphic Design, Project Management",7,1,6,7,3,10,3,Mechanic,,,,,,
user_3636,Volunteering,Rock Climbing,Doctorate,54,"Critical Thinking, Empathy, First Aid",3,10,9,7,3,9,2,Registered Nurse,,,,,,
user_3637,Volunteering,Running,Associate's,30,"Empathy, Graphic Design, Photography, Time Management",6,9,3,7,4,8,5,HR Manager,,,,,,
user_3638,History,Origami,High School,56,"Data Analysis, Empathy, Photography, Singing, Time Management",2,8,3,4,3,9,9,Dentist,,,,,,
user_3639,Entrepreneurship,Chess,Doctorate,49,"Critical Thinking, Data Analysis, Programming",8,6,6,4,3,5,2,Data Scientist,,,,,,
user_3640,Cars,Yoga,Master's,57,"Driving, First Aid",2,1,8,2,8,9,8,Mechanic,,,,,,
user_3641,Music,Reading,Associate's,38,"AI Prompt Engineering, Cooking, Critical Thinking, Writing",3,8,6,4,8,4,8,UX Designer,,,,,,
user_3642,Sports,Yoga,Associate's,54,"Carpentry, Data Analysis, Empathy, UI/UX Design, Video Editing",10,6,2,5,4,7,10,Civil Engineer,,,,,,
user_3643,Languages,Pottery,Associate's,33,"Empathy, Project Management, Public Speaking, UI/UX Design",10,8,1,9,10,6,4,HR Manager,,,,,,
user_3644,Collecting,Board Games,Doctorate,41,"Data Analysis, Programming",8,7,10,3,5,7,2,Data Scientist,,,,,,
user_3645,Music,Yoga,Doctorate,37,"AI Prompt Engineering, Cooking, Critical Thinking, Programming, Public Speaking",6,2,6,10,5,10,1,UX Designer,,,,,,
user_3646,Technology,Dancing,Master's,25,"Critical Thinking, Data Analysis, Programming",8,3,9,2,8,8,5,Software Engineer,,,,,,
user_3647,Fashion,Dancing,Doctorate,31,"Driving, Research",2,6,5,6,2,7,5,Sales Representative,,,,,,
user_3648,Entrepreneurship,Rock Climbing,Bachelor's,18,"Electrical Repair, Time Management",5,2,9,9,7,9,3,Electrician,,,,,,
user_3649,Fashion,Singing,Vocational,58,"Driving, Electrical Repair, Public Speaking",6,6,8,9,7,2,7,Architect,,,,,,
user_3650,Collecting,Collecting Stamps,Vocational,28,"Critical Thinking, Foreign Languages, Programming",7,3,1,7,7,8,3,Mechanic,,,,,,
user_3651,Writing,Baking,High School,29,"AI Prompt Engineering, Photography, Video Editing",9,1,3,7,5,10,3,HR Manager,,,,,,
user_3653,Meditation,Fishing,Vocational,45,"Graphic Design, Public Speaking",2,9,2,3,4,1,8,Civil Engineer,,,,,,
user_3655,Cars,Baking,Bachelor's,25,"Leadership, Negotiation, Programming, Research",2,2,2,6,1,5,2,Biomedical Engineer,,,,,,
user_3656,Volunteering,Video Gaming,Associate's,21,"Electrical Repair, Research, Video Editing",1,4,10,1,10,8,4,Statistician,,,,,,
user_3657,Photography,Bird Watching,High School,56,"First Aid, Public Speaking",6,2,5,2,5,7,9,Biomedical Engineer,,,,,,
user_3658,Technology,Running,Vocational,36,"AI Prompt Engineering, Cooking, UI/UX Design",2,3,8,6,4,7,3,Sales Representative,,,,,,
user_3659,Photography,Writing,Vocational,64,"Cooking, Programming, Research, Writing",10,2,8,9,4,6,7,Environmental Scientist,,,,,,
user_3660,Gaming,Photography,High School,52,"Electrical Repair, Graphic Design, Negotiation, Writing",8,1,8,8,6,8,7,Social Worker,,,,,,
user_3662,Chess,Swimming,Master's,18,"Leadership, Robotics",6,4,5,8,6,6,1,UX Designer,,,,,,
user_3663,Environment,Meditation,Associate's,35,"AI Prompt Engineering, Carpentry, Empathy, Foreign Languages, Video Editing",4,10,6,2,10,9,2,Electrician,,,,,,
user_3664,Reading,Board Games,Master's,38,"Critical Thinking, Data Analysis, Programming",4,6,9,10,10,7,2,Data Scientist,,,,,,
user_3665,Meditation,Traveling,Doctorate,58,"Electrical Repair, Graphic Design, Leadership, Research, Singing",8,10,8,9,10,3,10,Electrician,,,,,,
user_3666,Gardening,Running,Associate's,21,"AI Prompt Engineering, Financial Literacy",1,7,3,6,1,10,5,Cybersecurity Specialist,,,,,,
user_3667,Animals,Reading,Vocational,41,"Carpentry, Conflict Resolution, Empathy, Leadership",9,10,8,4,8,9,5,Social Worker,,,,,,
user_3670,Astronomy,Cycling,Associate's,65,"Programming, Writing",5,9,9,4,9,3,7,Cybersecurity Specialist,,,,,,
user_3671,Languages,Origami,High School,38,"Conflict Resolution, UI/UX Design, Video Editing",3,1,8,7,8,10,6,HR Manager,,,,,,
user_3672,Fashion,Painting,Associate's,19,"Conflict Resolution, Foreign Languages",10,8,4,7,6,9,8,Actor,,,,,,
user_3674,Writing,Pottery,Master's,33,"Foreign Languages, Graphic Design, Programming, Robotics, Video Editing",8,2,3,6,6,1,8,Social Worker,,,,,,
user_3676,Animals,Fishing,Associate's,37,"Critical Thinking, Empathy, First Aid",9,2,9,7,9,4,3,Registered Nurse,,,,,,
user_3677,Fitness,Playing Guitar,Bachelor's,18,"Data Analysis, Project Management",7,10,10,3,9,10,8,Statistician,,,,,,
user_3678,Environment,Writing,Vocational,37,"Driving, Financial Literacy, Public Speaking, Video Editing, Writing",2,4,2,1,10,9,7,Biomedical Engineer,,,,,,
user_3679,Astronomy,Cycling,Master's,26,"Carpentry, Conflict Resolution, Cooking, Electrical Repair, Project Management",2,1,7,9,5,7,7,Environmental Scientist,,,,,,
user_3680,Cooking,Skiing,Doctorate,55,"Financial Literacy, Public Speaking",4,8,5,10,8,4,7,Chef,,,,,,
user_3681,Cooking,Yoga,Master's,53,"Critical Thinking, Financial Literacy, Foreign Languages, Graphic Design, Weightlifting",6,6,8,3,2,4,2,HR Manager,,,,,,
user_3682,Animals,Rock Climbing,Doctorate,21,"Carpentry, Leadership, Research",10,8,7,8,3,3,1,Actor,,,,,,
user_3683,Reading,Swimming,Master's,55,"AI Prompt Engineering, Critical Thinking, Project Management, Robotics",8,9,4,7,8,8,5,Financial Analyst,,,,,,
user_3685,Meditation,Singing,Associate's,35,"Carpentry, Financial Literacy, Photography, Singing",10,7,4,3,5,8,1,Sales Representative,,,,,,
user_3686,Dancing,Cooking,High School,20,"Digital Marketing, Graphic Design, Public Speaking, Singing, Video Editing",9,1,7,9,3,5,3,Pilot,,,,,,
user_3687,Travel,Painting,Master's,54,"Data Analysis, Singing, Time Management",8,6,10,10,1,6,9,Psychologist,,,,,,
user_3688,Reading,Singing,Associate's,61,"Conflict Resolution, Graphic Design",9,9,1,4,5,7,8,Marketing Manager,,,,,,
user_3689,Languages,Chess,Bachelor's,33,"Programming, Sewing",7,4,8,1,8,3,2,Architect,,,,,,
user_3690,Reading,Yoga,Master's,40,"Critical Thinking, Data Analysis, Programming",8,6,3,5,1,1,2,Data Scientist,,,,,,
user_3691,Fashion,Running,High School,36,"Project Management, Writing",8,1,2,6,4,4,9,Psychologist,,,,,,
user_3692,Dancing,Traveling,Vocational,33,"Empathy, Weightlifting",2,9,8,5,1,1,8,Biomedical Engineer,,,,,,
user_3693,Cooking,Playing Guitar,Doctorate,49,"Conflict Resolution, Empathy, Financial Literacy, Photography, Public Speaking",6,7,8,3,10,5,5,Financial Analyst,,,,,,
user_3694,Magic,Bird Watching,Vocational,50,"Critical Thinking, Digital Marketing, Financial Literacy",4,3,7,1,4,3,3,Chef,,,,,,
user_3695,Travel,Yoga,Doctorate,35,"Electrical Repair, Robotics",4,1,10,9,2,9,2,Social Worker,,,,,,
user_3696,Reading,Playing Guitar,Associate's,56,"Carpentry, Cybersecurity, Leadership, Negotiation, Project Management",9,4,3,1,10,4,10,Biomedical Engineer,,,,,,
user_3698,Languages,Chess,Master's,31,"Driving, Negotiation, Writing",6,8,4,8,9,6,2,Financial Analyst,,,,,,
user_3699,Dancing,Painting,Bachelor's,34,"AI Prompt Engineering, Cybersecurity, Empathy, Video Editing",7,8,6,8,1,6,8,Financial Analyst,,,,,,
user_3700,Magic,Playing Guitar,Vocational,32,"Carpentry, Financial Literacy, Sewing, Video Editing",6,6,1,2,4,6,9,Electrician,,,,,,
user_3701,Photography,Video Gaming,Vocational,60,"Driving, Programming, UI/UX Design",3,3,1,2,8,4,9,Statistician,,,,,,
user_3702,Collecting,Running,Doctorate,65,"Digital Marketing, Foreign Languages, Programming, Sewing, Writing",1,10,10,7,5,9,9,Journalist,,,,,,
user_3703,Gaming,Cycling,Master's,28,"Graphic Design, Programming, Research, Time Management",3,10,9,5,10,4,9,Lawyer,,,,,,
user_3704,Travel,Painting,Master's,64,"AI Prompt Engineering, Conflict Resolution, Critical Thinking, Empathy, Leadership",7,4,3,1,2,4,1,Construction Worker,,,,,,
user_3705,Entrepreneurship,Traveling,Master's,22,"Driving, Singing",7,7,5,2,2,6,2,HR Manager,,,,,,
user_3706,History,Swimming,Associate's,56,"Foreign Languages, Programming, Project Management, Singing, Time Management",1,9,1,1,5,8,1,Financial Analyst,,,,,,
user_3707,Environment,Rock Climbing,Master's,37,"Graphic Design, Time Management, UI/UX Design",4,5,10,8,4,2,1,Social Worker,,,,,,
user_3709,Collecting,Baking,Doctorate,24,"Data Analysis, Negotiation",2,1,7,1,10,8,9,Civil Engineer,,,,,,
user_3710,Fashion,Writing,Bachelor's,61,"Conflict Resolution, Driving, Foreign Languages, Robotics, UI/UX Design",4,2,1,1,10,5,6,Sales Representative,,,,,,
user_3711,Gardening,Baking,Vocational,28,"Conflict Resolution, First Aid, Graphic Design, Weightlifting, Writing",3,6,1,8,7,3,4,AI Engineer,,,,,,
user_3712,Fitness,Singing,Associate's,50,"Graphic Design, UI/UX Design, Writing",5,10,4,7,1,2,7,UX Designer,,,,,,
user_3713,Astronomy,Hiking,Bachelor's,28,"Driving, Robotics, Weightlifting",6,8,6,9,5,9,4,UX Designer,,,,,,
user_3714,Travel,Astronomy,Master's,57,"Programming, Project Management",10,6,8,9,9,3,3,Cybersecurity Specialist,,,,,,
user_3715,Collecting,Painting,Doctorate,26,"Critical Thinking, Robotics, UI/UX Design",3,3,7,5,2,1,2,Marketing Manager,,,,,,
user_3716,Entrepreneurship,Astronomy,Associate's,46,"Empathy, Foreign Languages, Programming, Sewing, Video Editing",2,3,6,2,8,5,4,Cybersecurity Specialist,,,,,,
user_3717,Gaming,Singing,Master's,54,"Cybersecurity, Programming, Time Management",4,2,7,10,7,5,7,Biomedical Engineer,,,,,,
user_3718,DIY,Running,Associate's,25,"Electrical Repair, Robotics",7,7,2,3,5,8,7,Chef,,,,,,
user_3719,Reading,Meditation,Vocational,45,"AI Prompt Engineering, Driving, Financial Literacy, Weightlifting",1,3,9,3,8,8,5,Actor,,,,,,
user_3720,Gardening,Video Gaming,Bachelor's,33,"Critical Thinking, Driving, Electrical Repair, Research",9,3,1,1,2,4,8,Actor,,,,,,
user_3721,Astronomy,Painting,Doctorate,34,"Public Speaking, Sewing, Weightlifting",5,7,6,4,6,3,2,Electrician,,,,,,
user_3722,Animals,Running,Vocational,20,"Empathy, Project Management",1,4,1,5,4,4,1,Farm Worker,,,,,,
user_3723,Writing,Singing,Associate's,30,"Digital Marketing, Leadership, Singing",5,1,10,10,6,6,6,UX Designer,,,,,,
user_3724,Volunteering,Reading,Doctorate,25,"Critical Thinking, Empathy, First Aid",5,7,3,10,1,7,6,Registered Nurse,,,,,,
user_3725,Collecting,Chess,Bachelor's,30,"Carpentry, Financial Literacy, First Aid, Public Speaking, Research",2,5,2,6,3,4,9,Plumber,,,,,,
user_3726,Volunteering,Fishing,Associate's,40,"Financial Literacy, Foreign Languages",10,4,6,8,7,4,4,Sales Representative,,,,,,
user_3727,Travel,Swimming,High School,43,"Photography, Programming, Writing",7,1,3,1,8,1,8,Journalist,,,,,,
user_3728,Writing,Swimming,Master's,59,"AI Prompt Engineering, Cybersecurity, Electrical Repair, Foreign Languages, Programming",1,5,7,7,1,1,6,Electrician,,,,,,
user_3729,Travel,Chess,Associate's,57,"Financial Literacy, Video Editing",2,6,10,1,3,9,8,Sales Representative,,,,,,
user_3730,Magic,Fishing,Bachelor's,37,"AI Prompt Engineering, UI/UX Design",5,6,1,9,10,1,7,Psychologist,,,,,,
user_3731,Cars,Photography,Doctorate,42,"Foreign Languages, UI/UX Design",10,4,2,4,4,4,7,Sales Representative,,,,,,
user_3732,Photography,Hiking,Vocational,65,"First Aid, Leadership, Negotiation, Research, Robotics",2,7,5,10,5,7,2,Dentist,,,,,,
user_3733,History,Cycling,Associate's,44,"Critical Thinking, Financial Literacy, Programming, Sewing, Writing",10,5,10,2,8,10,1,UX Designer,,,,,,
user_3734,Art,Knitting,High School,27,"First Aid, Project Management, UI/UX Design",9,10,8,2,5,8,1,Plumber,,,,,,
user_3735,Languages,Reading,Doctorate,60,"Carpentry, Robotics",2,10,8,10,8,7,5,Actor,,,,,,
user_3736,Gardening,Knitting,High School,27,"Cooking, Foreign Languages, Project Management, Time Management",6,2,3,6,2,7,3,AI Engineer,,,,,,
user_3737,Acting,Singing,Master's,60,"Critical Thinking, Time Management, Video Editing, Writing",8,9,6,2,4,7,9,UX Designer,,,,,,
